Soil	Soil_ID	Unit	Expected_pH	NO3_mM	Chloramphenicol	Time_point
Soil14	Soil14_Neutral2	0	6.07	1.862331355	CHL	Soil14_T4
Soil14	Soil14_Neutral2	0	6.07	1.785264939	CHL	Soil14_T4
Soil14	Soil14_Neutral2	-90	8.32	1.842743825	None	Soil14_T5
Soil14	Soil14_Neutral2	-23	7.87	1.261870664	None	Soil14_T5
Soil14	Soil14_Neutral2	-8	7.42	1.439077972	None	Soil14_T5
Soil14	Soil14_Neutral2	-5	6.97	1.550201302	None	Soil14_T5
Soil14	Soil14_Neutral2	-2	6.52	1.556964795	None	Soil14_T5
Soil14	Soil14_Neutral2	2	5.62	1.525334883	None	Soil14_T5
Soil14	Soil14_Neutral2	5	5.17	1.67347057	None	Soil14_T5
Soil14	Soil14_Neutral2	9	4.72	1.861168293	None	Soil14_T5
Soil14	Soil14_Neutral2	14	4.27	1.936986318	None	Soil14_T5
Soil14	Soil14_Neutral2	22	3.82	1.959441468	None	Soil14_T5
Soil14	Soil14_Neutral2	34	3.37	1.979394732	None	Soil14_T5
Soil14	Soil14_Neutral2	80	2.92	1.988934346	None	Soil14_T5
Soil14	Soil14_Neutral2	-90	8.32	1.907915416	None	Soil14_T5
Soil14	Soil14_Neutral2	-23	7.87	1.35486882	None	Soil14_T5
Soil14	Soil14_Neutral2	-8	7.42	1.476969031	None	Soil14_T5
Soil14	Soil14_Neutral2	-5	6.97	1.54366265	None	Soil14_T5
Soil14	Soil14_Neutral2	-2	6.52	1.537972966	None	Soil14_T5
Soil14	Soil14_Neutral2	2	5.62	1.578043301	None	Soil14_T5
Soil14	Soil14_Neutral2	5	5.17	1.713015445	None	Soil14_T5
Soil14	Soil14_Neutral2	9	4.72	1.898803624	None	Soil14_T5
Soil14	Soil14_Neutral2	14	4.27	1.9045761	None	Soil14_T5
Soil14	Soil14_Neutral2	22	3.82	1.998683558	None	Soil14_T5
Soil14	Soil14_Neutral2	34	3.37	1.989320561	None	Soil14_T5
Soil14	Soil14_Neutral2	80	2.92	2.047894071	None	Soil14_T5
Soil14	Soil14_Neutral2	-90	8.32	0.613306233	None	Soil14_T5
Soil14	Soil14_Neutral2	-23	7.87	1.316618521	None	Soil14_T5
Soil14	Soil14_Neutral2	-8	7.42	1.444698486	None	Soil14_T5
Soil14	Soil14_Neutral2	-5	6.97	1.535817267	None	Soil14_T5
Soil14	Soil14_Neutral2	-2	6.52	1.496916926	None	Soil14_T5
Soil14	Soil14_Neutral2	2	5.62	1.564807185	None	Soil14_T5
Soil14	Soil14_Neutral2	5	5.17	1.699979077	None	Soil14_T5
Soil14	Soil14_Neutral2	9	4.72	1.885985634	None	Soil14_T5
Soil14	Soil14_Neutral2	14	4.27	1.964519635	None	Soil14_T5
Soil14	Soil14_Neutral2	22	3.82	1.942959531	None	Soil14_T5
Soil14	Soil14_Neutral2	34	3.37	1.896350183	None	Soil14_T5
Soil14	Soil14_Neutral2	80	2.92	2.010411566	None	Soil14_T5
Soil14	Soil14_Neutral2	0	6.07	1.775394651	None	Soil14_T5
Soil14	Soil14_Neutral2	0	6.07	1.618341481	None	Soil14_T5
Soil14	Soil14_Neutral2	0	6.07	1.699536761	None	Soil14_T5
Soil14	Soil14_Neutral2	-90	8.32	1.768141892	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-23	7.87	1.621235065	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-8	7.42	1.625013311	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-5	6.97	1.638649634	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-2	6.52	1.608231558	CHL	Soil14_T5
Soil14	Soil14_Neutral2	2	5.62	1.766409965	CHL	Soil14_T5
Soil14	Soil14_Neutral2	5	5.17	1.806277924	CHL	Soil14_T5
Soil14	Soil14_Neutral2	9	4.72	1.817084137	CHL	Soil14_T5
Soil14	Soil14_Neutral2	14	4.27	1.936680684	CHL	Soil14_T5
Soil14	Soil14_Neutral2	22	3.82	1.948167571	CHL	Soil14_T5
Soil14	Soil14_Neutral2	34	3.37	1.919265605	CHL	Soil14_T5
Soil14	Soil14_Neutral2	80	2.92	1.968253906	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-90	8.32	1.830607154	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-23	7.87	1.785001246	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-8	7.42	1.70382206	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-5	6.97	1.681195784	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-2	6.52	1.70026718	CHL	Soil14_T5
Soil14	Soil14_Neutral2	2	5.62	1.796820636	CHL	Soil14_T5
Soil14	Soil14_Neutral2	5	5.17	1.797901737	CHL	Soil14_T5
Soil14	Soil14_Neutral2	9	4.72	1.903610262	CHL	Soil14_T5
Soil14	Soil14_Neutral2	14	4.27	1.899753686	CHL	Soil14_T5
Soil14	Soil14_Neutral2	22	3.82	1.978210664	CHL	Soil14_T5
Soil14	Soil14_Neutral2	34	3.37	1.881630033	CHL	Soil14_T5
Soil14	Soil14_Neutral2	80	2.92	2.153747332	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-90	8.32	1.840171185	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-23	7.87	1.713480363	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-8	7.42	1.665149267	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-5	6.97	1.670651004	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-2	6.52	1.648764704	CHL	Soil14_T5
Soil14	Soil14_Neutral2	2	5.62	1.708130887	CHL	Soil14_T5
Soil14	Soil14_Neutral2	5	5.17	1.813366148	CHL	Soil14_T5
Soil14	Soil14_Neutral2	9	4.72	1.844543132	CHL	Soil14_T5
Soil14	Soil14_Neutral2	14	4.27	1.904489854	CHL	Soil14_T5
Soil14	Soil14_Neutral2	22	3.82	1.938127612	CHL	Soil14_T5
Soil14	Soil14_Neutral2	34	3.37	1.905500239	CHL	Soil14_T5
Soil14	Soil14_Neutral2	80	2.92	1.909557901	CHL	Soil14_T5
Soil14	Soil14_Neutral2	0	6.07	1.704517738	CHL	Soil14_T5
Soil14	Soil14_Neutral2	0	6.07	1.72722906	CHL	Soil14_T5
Soil14	Soil14_Neutral2	0	6.07	1.709443224	CHL	Soil14_T5
Soil14	Soil14_Neutral2	-90	8.32	0	None	Soil14_T6
Soil14	Soil14_Neutral2	-23	7.87	0.8599419561	None	Soil14_T6
Soil14	Soil14_Neutral2	-8	7.42	1.129063501	None	Soil14_T6
Soil14	Soil14_Neutral2	-5	6.97	1.308032011	None	Soil14_T6
Soil14	Soil14_Neutral2	-2	6.52	1.141503928	None	Soil14_T6
Soil14	Soil14_Neutral2	2	5.62	1.299816032	None	Soil14_T6
Soil14	Soil14_Neutral2	5	5.17	1.452833229	None	Soil14_T6
Soil14	Soil14_Neutral2	9	4.72	1.831654356	None	Soil14_T6
Soil14	Soil14_Neutral2	14	4.27	1.823266632	None	Soil14_T6
Soil14	Soil14_Neutral2	22	3.82	1.94121706	None	Soil14_T6
Soil14	Soil14_Neutral2	34	3.37	1.918233205	None	Soil14_T6
Soil14	Soil14_Neutral2	80	2.92	1.929807634	None	Soil14_T6
Soil14	Soil14_Neutral2	-90	8.32	1.842267603	None	Soil14_T6
Soil14	Soil14_Neutral2	-23	7.87	0.8979340576	None	Soil14_T6
Soil14	Soil14_Neutral2	-8	7.42	1.176710193	None	Soil14_T6
Soil14	Soil14_Neutral2	-5	6.97	1.26138582	None	Soil14_T6
Soil14	Soil14_Neutral2	-2	6.52	1.207918787	None	Soil14_T6
Soil14	Soil14_Neutral2	2	5.62	1.368728818	None	Soil14_T6
Soil14	Soil14_Neutral2	5	5.17	1.517194987	None	Soil14_T6
Soil14	Soil14_Neutral2	9	4.72	1.804813514	None	Soil14_T6
Soil14	Soil14_Neutral2	14	4.27	1.827870153	None	Soil14_T6
Soil14	Soil14_Neutral2	22	3.82	1.950085942	None	Soil14_T6
Soil14	Soil14_Neutral2	34	3.37	1.94829144	None	Soil14_T6
Soil14	Soil14_Neutral2	80	2.92	2.021511709	None	Soil14_T6
Soil14	Soil14_Neutral2	-90	8.32	0	None	Soil14_T6
Soil14	Soil14_Neutral2	-23	7.87	0.6206960202	None	Soil14_T6
Soil14	Soil14_Neutral2	-8	7.42	1.2054825	None	Soil14_T6
Soil14	Soil14_Neutral2	-5	6.97	1.29709908	None	Soil14_T6
Soil14	Soil14_Neutral2	-2	6.52	1.161727114	None	Soil14_T6
Soil14	Soil14_Neutral2	2	5.62	1.377211112	None	Soil14_T6
Soil14	Soil14_Neutral2	5	5.17	1.559388428	None	Soil14_T6
Soil14	Soil14_Neutral2	9	4.72	1.753546536	None	Soil14_T6
Soil14	Soil14_Neutral2	14	4.27	1.954829518	None	Soil14_T6
Soil14	Soil14_Neutral2	22	3.82	1.981393535	None	Soil14_T6
Soil14	Soil14_Neutral2	34	3.37	1.916813926	None	Soil14_T6
Soil14	Soil14_Neutral2	80	2.92	1.994507441	None	Soil14_T6
Soil14	Soil14_Neutral2	0	6.07	1.481414085	None	Soil14_T6
Soil14	Soil14_Neutral2	0	6.07	1.531121965	None	Soil14_T6
Soil14	Soil14_Neutral2	0	6.07	1.478299259	None	Soil14_T6
Soil14	Soil14_Neutral2	-90	8.32	1.835927937	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-23	7.87	1.558479945	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-8	7.42	1.503177978	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-5	6.97	1.565096864	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-2	6.52	1.550522836	CHL	Soil14_T6
Soil14	Soil14_Neutral2	2	5.62	1.736285457	CHL	Soil14_T6
Soil14	Soil14_Neutral2	5	5.17	1.739631542	CHL	Soil14_T6
Soil14	Soil14_Neutral2	9	4.72	1.902898631	CHL	Soil14_T6
Soil14	Soil14_Neutral2	14	4.27	1.936666932	CHL	Soil14_T6
Soil14	Soil14_Neutral2	22	3.82	2.013482685	CHL	Soil14_T6
Soil14	Soil14_Neutral2	34	3.37	1.949735778	CHL	Soil14_T6
Soil14	Soil14_Neutral2	80	2.92	2.027123282	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-90	8.32	1.827065114	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-23	7.87	1.580559644	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-8	7.42	1.559264963	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-5	6.97	1.565513781	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-2	6.52	1.590886867	CHL	Soil14_T6
Soil14	Soil14_Neutral2	2	5.62	1.664544263	CHL	Soil14_T6
Soil14	Soil14_Neutral2	5	5.17	1.79218556	CHL	Soil14_T6
Soil14	Soil14_Neutral2	9	4.72	1.897527226	CHL	Soil14_T6
Soil14	Soil14_Neutral2	14	4.27	1.92348836	CHL	Soil14_T6
Soil14	Soil14_Neutral2	22	3.82	2.098547801	CHL	Soil14_T6
Soil14	Soil14_Neutral2	34	3.37	1.913885842	CHL	Soil14_T6
Soil14	Soil14_Neutral2	80	2.92	2.175180609	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-90	8.32	1.852547327	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-23	7.87	1.588433744	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-8	7.42	1.542950962	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-5	6.97	1.582411523	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-2	6.52	1.569582036	CHL	Soil14_T6
Soil14	Soil14_Neutral2	2	5.62	1.698448117	CHL	Soil14_T6
Soil14	Soil14_Neutral2	5	5.17	1.760650541	CHL	Soil14_T6
Soil14	Soil14_Neutral2	9	4.72	1.853375026	CHL	Soil14_T6
Soil14	Soil14_Neutral2	14	4.27	1.93214868	CHL	Soil14_T6
Soil14	Soil14_Neutral2	22	3.82	1.961970393	CHL	Soil14_T6
Soil14	Soil14_Neutral2	34	3.37	1.951263976	CHL	Soil14_T6
Soil14	Soil14_Neutral2	80	2.92	1.899703861	CHL	Soil14_T6
Soil14	Soil14_Neutral2	0	6.07	1.571117251	CHL	Soil14_T6
Soil14	Soil14_Neutral2	0	6.07	1.601385408	CHL	Soil14_T6
Soil14	Soil14_Neutral2	0	6.07	1.596111284	CHL	Soil14_T6
Soil14	Soil14_Neutral2	-90	8.32	0	None	Soil14_T7
Soil14	Soil14_Neutral2	-23	7.87	0.6210965813	None	Soil14_T7
Soil14	Soil14_Neutral2	-8	7.42	0.6141345429	None	Soil14_T7
Soil14	Soil14_Neutral2	-5	6.97	0.9282471262	None	Soil14_T7
Soil14	Soil14_Neutral2	-2	6.52	0.550285258	None	Soil14_T7
Soil14	Soil14_Neutral2	2	5.62	1.022479216	None	Soil14_T7
Soil14	Soil14_Neutral2	5	5.17	1.299749034	None	Soil14_T7
Soil14	Soil14_Neutral2	9	4.72	1.666389349	None	Soil14_T7
Soil14	Soil14_Neutral2	14	4.27	1.744223825	None	Soil14_T7
Soil14	Soil14_Neutral2	22	3.82	1.918699109	None	Soil14_T7
Soil14	Soil14_Neutral2	34	3.37	1.953370511	None	Soil14_T7
Soil14	Soil14_Neutral2	80	2.92	1.986242942	None	Soil14_T7
Soil14	Soil14_Neutral2	-90	8.32	0	None	Soil14_T7
Soil14	Soil14_Neutral2	-23	7.87	0.4831289733	None	Soil14_T7
Soil14	Soil14_Neutral2	-8	7.42	0.7540234341	None	Soil14_T7
Soil14	Soil14_Neutral2	-5	6.97	0.7668777353	None	Soil14_T7
Soil14	Soil14_Neutral2	-2	6.52	0.6193430443	None	Soil14_T7
Soil14	Soil14_Neutral2	2	5.62	1.088673192	None	Soil14_T7
Soil14	Soil14_Neutral2	5	5.17	1.363399772	None	Soil14_T7
Soil14	Soil14_Neutral2	9	4.72	1.722176473	None	Soil14_T7
Soil14	Soil14_Neutral2	14	4.27	1.619930061	None	Soil14_T7
Soil14	Soil14_Neutral2	22	3.82	1.923594303	None	Soil14_T7
Soil14	Soil14_Neutral2	34	3.37	1.834711603	None	Soil14_T7
Soil14	Soil14_Neutral2	80	2.92	1.97414802	None	Soil14_T7
Soil14	Soil14_Neutral2	-90	8.32	0	None	Soil14_T7
Soil14	Soil14_Neutral2	-23	7.87	0.6112719059	None	Soil14_T7
Soil14	Soil14_Neutral2	-8	7.42	0.6936690662	None	Soil14_T7
Soil14	Soil14_Neutral2	-5	6.97	0.8958964996	None	Soil14_T7
Soil14	Soil14_Neutral2	-2	6.52	0.584390237	None	Soil14_T7
Soil14	Soil14_Neutral2	2	5.62	1.102645788	None	Soil14_T7
Soil14	Soil14_Neutral2	5	5.17	1.35720582	None	Soil14_T7
Soil14	Soil14_Neutral2	9	4.72	1.644489346	None	Soil14_T7
Soil14	Soil14_Neutral2	14	4.27	1.746546414	None	Soil14_T7
Soil14	Soil14_Neutral2	22	3.82	1.941281963	None	Soil14_T7
Soil14	Soil14_Neutral2	34	3.37	1.875871687	None	Soil14_T7
Soil14	Soil14_Neutral2	80	2.92	1.989712626	None	Soil14_T7
Soil14	Soil14_Neutral2	0	6.07	1.20040297	None	Soil14_T7
Soil14	Soil14_Neutral2	0	6.07	1.225008237	None	Soil14_T7
Soil14	Soil14_Neutral2	0	6.07	1.210938692	None	Soil14_T7
Soil14	Soil14_Neutral2	-90	8.32	1.729671598	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-23	7.87	1.344234248	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-8	7.42	1.321298928	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-5	6.97	1.327753519	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-2	6.52	1.40099685	CHL	Soil14_T7
Soil14	Soil14_Neutral2	2	5.62	1.550327745	CHL	Soil14_T7
Soil14	Soil14_Neutral2	5	5.17	1.651996164	CHL	Soil14_T7
Soil14	Soil14_Neutral2	9	4.72	1.82361352	CHL	Soil14_T7
Soil14	Soil14_Neutral2	14	4.27	1.913235419	CHL	Soil14_T7
Soil14	Soil14_Neutral2	22	3.82	1.970652236	CHL	Soil14_T7
Soil14	Soil14_Neutral2	34	3.37	1.954885264	CHL	Soil14_T7
Soil14	Soil14_Neutral2	80	2.92	2.038278255	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-90	8.32	1.671962337	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-23	7.87	1.417922576	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-8	7.42	1.378858027	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-5	6.97	1.386558606	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-2	6.52	1.418880464	CHL	Soil14_T7
Soil14	Soil14_Neutral2	2	5.62	1.546875504	CHL	Soil14_T7
Soil14	Soil14_Neutral2	5	5.17	1.712811623	CHL	Soil14_T7
Soil14	Soil14_Neutral2	9	4.72	1.835458028	CHL	Soil14_T7
Soil14	Soil14_Neutral2	14	4.27	1.914482019	CHL	Soil14_T7
Soil14	Soil14_Neutral2	22	3.82	1.971973352	CHL	Soil14_T7
Soil14	Soil14_Neutral2	34	3.37	1.946289491	CHL	Soil14_T7
Soil14	Soil14_Neutral2	80	2.92	2.196924543	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-90	8.32	1.697629643	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-23	7.87	1.449486055	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-8	7.42	1.378927367	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-5	6.97	1.411384408	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-2	6.52	1.4257951	CHL	Soil14_T7
Soil14	Soil14_Neutral2	2	5.62	1.588281261	CHL	Soil14_T7
Soil14	Soil14_Neutral2	5	5.17	1.733713152	CHL	Soil14_T7
Soil14	Soil14_Neutral2	9	4.72	1.84682253	CHL	Soil14_T7
Soil14	Soil14_Neutral2	14	4.27	1.915536308	CHL	Soil14_T7
Soil14	Soil14_Neutral2	22	3.82	1.947924491	CHL	Soil14_T7
Soil14	Soil14_Neutral2	34	3.37	1.972990153	CHL	Soil14_T7
Soil14	Soil14_Neutral2	80	2.92	1.982461102	CHL	Soil14_T7
Soil14	Soil14_Neutral2	0	6.07	1.513259648	CHL	Soil14_T7
Soil14	Soil14_Neutral2	0	6.07	1.512393593	CHL	Soil14_T7
Soil14	Soil14_Neutral2	0	6.07	1.519154077	CHL	Soil14_T7
Soil14	Soil14_Neutral2	-90	8.32	0	None	Soil14_T8
Soil14	Soil14_Neutral2	-23	7.87	0.3005329653	None	Soil14_T8
Soil14	Soil14_Neutral2	-8	7.42	0	None	Soil14_T8
Soil14	Soil14_Neutral2	-5	6.97	0.1047255405	None	Soil14_T8
Soil14	Soil14_Neutral2	-2	6.52	0	None	Soil14_T8
Soil14	Soil14_Neutral2	2	5.62	0.6369239588	None	Soil14_T8
Soil14	Soil14_Neutral2	5	5.17	1.112267996	None	Soil14_T8
Soil14	Soil14_Neutral2	9	4.72	1.533433579	None	Soil14_T8
Soil14	Soil14_Neutral2	14	4.27	1.498280209	None	Soil14_T8
Soil14	Soil14_Neutral2	22	3.82	1.834500864	None	Soil14_T8
Soil14	Soil14_Neutral2	34	3.37	1.949179975	None	Soil14_T8
Soil14	Soil14_Neutral2	80	2.92	1.920106598	None	Soil14_T8
Soil14	Soil14_Neutral2	-90	8.32	0	None	Soil14_T8
Soil14	Soil14_Neutral2	-23	7.87	0.1296024487	None	Soil14_T8
Soil14	Soil14_Neutral2	-8	7.42	0	None	Soil14_T8
Soil14	Soil14_Neutral2	-5	6.97	0	None	Soil14_T8
Soil14	Soil14_Neutral2	-2	6.52	0	None	Soil14_T8
Soil14	Soil14_Neutral2	2	5.62	0.6687391221	None	Soil14_T8
Soil14	Soil14_Neutral2	5	5.17	1.199446075	None	Soil14_T8
Soil14	Soil14_Neutral2	9	4.72	1.571426147	None	Soil14_T8
Soil14	Soil14_Neutral2	14	4.27	1.411376951	None	Soil14_T8
Soil14	Soil14_Neutral2	22	3.82	1.94240181	None	Soil14_T8
Soil14	Soil14_Neutral2	34	3.37	1.908497851	None	Soil14_T8
Soil14	Soil14_Neutral2	80	2.92	1.993580989	None	Soil14_T8
Soil14	Soil14_Neutral2	-90	8.32	0	None	Soil14_T8
Soil14	Soil14_Neutral2	-23	7.87	0.3096698408	None	Soil14_T8
Soil14	Soil14_Neutral2	-8	7.42	0	None	Soil14_T8
Soil14	Soil14_Neutral2	-5	6.97	0.1046533688	None	Soil14_T8
Soil14	Soil14_Neutral2	-2	6.52	0	None	Soil14_T8
Soil14	Soil14_Neutral2	2	5.62	0.7717618484	None	Soil14_T8
Soil14	Soil14_Neutral2	5	5.17	1.201857388	None	Soil14_T8
Soil14	Soil14_Neutral2	9	4.72	1.52292365	None	Soil14_T8
Soil14	Soil14_Neutral2	14	4.27	1.572804783	None	Soil14_T8
Soil14	Soil14_Neutral2	22	3.82	1.951017507	None	Soil14_T8
Soil14	Soil14_Neutral2	34	3.37	1.852618144	None	Soil14_T8
Soil14	Soil14_Neutral2	80	2.92	1.979407321	None	Soil14_T8
Soil14	Soil14_Neutral2	0	6.07	0.8014282609	None	Soil14_T8
Soil14	Soil14_Neutral2	0	6.07	0.7390363317	None	Soil14_T8
Soil14	Soil14_Neutral2	0	6.07	0.7337150085	None	Soil14_T8
Soil14	Soil14_Neutral2	-90	8.32	1.746749301	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-23	7.87	1.33292279	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-8	7.42	1.222405741	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-5	6.97	1.319099459	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-2	6.52	1.298559101	CHL	Soil14_T8
Soil14	Soil14_Neutral2	2	5.62	1.490948224	CHL	Soil14_T8
Soil14	Soil14_Neutral2	5	5.17	1.582716023	CHL	Soil14_T8
Soil14	Soil14_Neutral2	9	4.72	1.789257272	CHL	Soil14_T8
Soil14	Soil14_Neutral2	14	4.27	1.862290775	CHL	Soil14_T8
Soil14	Soil14_Neutral2	22	3.82	1.989791922	CHL	Soil14_T8
Soil14	Soil14_Neutral2	34	3.37	1.958605626	CHL	Soil14_T8
Soil14	Soil14_Neutral2	80	2.92	1.982082934	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-90	8.32	1.694245597	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-23	7.87	1.354699909	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-8	7.42	1.291705411	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-5	6.97	1.3539636	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-2	6.52	1.270899035	CHL	Soil14_T8
Soil14	Soil14_Neutral2	2	5.62	1.481982067	CHL	Soil14_T8
Soil14	Soil14_Neutral2	5	5.17	1.602214125	CHL	Soil14_T8
Soil14	Soil14_Neutral2	9	4.72	1.804441633	CHL	Soil14_T8
Soil14	Soil14_Neutral2	14	4.27	1.842197033	CHL	Soil14_T8
Soil14	Soil14_Neutral2	22	3.82	1.945180921	CHL	Soil14_T8
Soil14	Soil14_Neutral2	34	3.37	1.906580649	CHL	Soil14_T8
Soil14	Soil14_Neutral2	80	2.92	2.15786165	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-90	8.32	1.687015148	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-23	7.87	1.378093878	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-8	7.42	1.231965696	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-5	6.97	1.292015	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-2	6.52	1.271938865	CHL	Soil14_T8
Soil14	Soil14_Neutral2	2	5.62	1.44590372	CHL	Soil14_T8
Soil14	Soil14_Neutral2	5	5.17	1.571391412	CHL	Soil14_T8
Soil14	Soil14_Neutral2	9	4.72	1.740984486	CHL	Soil14_T8
Soil14	Soil14_Neutral2	14	4.27	1.820122455	CHL	Soil14_T8
Soil14	Soil14_Neutral2	22	3.82	1.925615718	CHL	Soil14_T8
Soil14	Soil14_Neutral2	34	3.37	1.919371323	CHL	Soil14_T8
Soil14	Soil14_Neutral2	80	2.92	1.898404073	CHL	Soil14_T8
Soil14	Soil14_Neutral2	0	6.07	1.35574992	CHL	Soil14_T8
Soil14	Soil14_Neutral2	0	6.07	1.322463036	CHL	Soil14_T8
Soil14	Soil14_Neutral2	0	6.07	1.410739745	CHL	Soil14_T8
Soil14	Soil14_Neutral2	-90	8.32	0	None	Soil14_T9
Soil14	Soil14_Neutral2	-23	7.87	0	None	Soil14_T9
Soil14	Soil14_Neutral2	-8	7.42	0	None	Soil14_T9
Soil14	Soil14_Neutral2	-5	6.97	0	None	Soil14_T9
Soil14	Soil14_Neutral2	-2	6.52	0	None	Soil14_T9
Soil14	Soil14_Neutral2	2	5.62	0	None	Soil14_T9
Soil14	Soil14_Neutral2	5	5.17	0.9451133986	None	Soil14_T9
Soil14	Soil14_Neutral2	9	4.72	1.407756426	None	Soil14_T9
Soil14	Soil14_Neutral2	14	4.27	1.139218875	None	Soil14_T9
Soil14	Soil14_Neutral2	22	3.82	1.818209277	None	Soil14_T9
Soil14	Soil14_Neutral2	34	3.37	1.966893596	None	Soil14_T9
Soil14	Soil14_Neutral2	80	2.92	1.982525254	None	Soil14_T9
Soil14	Soil14_Neutral2	-90	8.32	0	None	Soil14_T9
