Well	Nitrite_input	Nitrate_input	Ammonium_input	Soil	Soil_ID	Sample_type	Titration_type	Unit	Concentration_M	Added_ul	Expected_pH	Chloramphenicol	Cycloheximide	Time_point	Ammonia_OD650	Ammonia_mM	NH4_mM	Time_minutes	Time_hours	Time_days	H_mol	Soil_name	Depth	Soil_pH	Moisture_percent	Volume	H_Molarity	H_mM	Time	mcf	Correction_factor_NH4	Replicate	pH	Ave_UnitT0_NH4_mM	Ave_NN_NH4_mM	Correction_factor_by_Unit
B05	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	-1	-0.1	20	6.59	None	None	Soil13_T9	0.01285	0.006094299292	0.01398413994	5530	92.16666667	3.840277778	-0.000002	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	-0.001045473064	-1.045473064	T9	1.12529976	0.8476234568	2	7.246246246	0.5504449973	0.5296813846	0.9622784968
B06	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	4	0.4	20	5.69	None	None	Soil13_T0	0.0424	0.02010000744	0.06000988855	0	0	0	0.000008	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.004181892256	4.181892256	T0	1.12529976	1.033739247	2	5.684684685	0.5159496808	0.5296813846	1.026614424
B06	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	4	0.4	20	5.69	None	None	Soil13_T1	0.03945	0.01870103355	0.05311116636	280	4.666666667	0.1944444444	0.000008	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.004181892256	4.181892256	T1	1.12529976	0.9833420988	2	5.684684685	0.5159496808	0.5296813846	1.026614424
B06	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	4	0.4	20	5.69	None	None	Soil13_T2	0.04685	0.0222106488	0.05876913163	515	8.583333333	0.3576388889	0.000008	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.004181892256	4.181892256	T2	1.12529976	0.9161623314	2	5.684684685	0.5159496808	0.5296813846	1.026614424
B06	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	4	0.4	20	5.69	None	None	Soil13_T3	0.0374	0.01772896632	0.04847477334	1185	19.75	0.8229166667	0.000008	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.004181892256	4.181892256	T3	1.12529976	0.9467095872	2	5.684684685	0.5159496808	0.5296813846	1.026614424
B06	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	4	0.4	20	5.69	None	None	Soil13_T4	0.0382	0.01810829977	0.04820159124	1560	26	1.083333333	0.000008	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.004181892256	4.181892256	T4	1.12529976	0.9216544051	2	5.684684685	0.5159496808	0.5296813846	1.026614424
B06	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	4	0.4	20	5.69	None	None	Soil13_T5	0.04325	0.02050313347	0.05372923026	1885	31.41666667	1.309027778	0.000008	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.004181892256	4.181892256	T5	1.12529976	0.9073498732	2	5.684684685	0.5159496808	0.5296813846	1.026614424
B06	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	4	0.4	20	5.69	None	None	Soil13_T6	0.04055	0.01922266477	0.04770376213	2620	43.66666667	1.819444444	0.000008	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.004181892256	4.181892256	T6	1.12529976	0.8592577178	2	5.684684685	0.5159496808	0.5296813846	1.026614424
B06	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	4	0.4	20	5.69	None	None	Soil13_T7	0.0426	0.02019485934	0.05055446518	3315	55.25	2.302083333	0.000008	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.004181892256	4.181892256	T7	1.12529976	0.8667684417	2	5.684684685	0.5159496808	0.5296813846	1.026614424
B06	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	4	0.4	20	5.69	None	None	Soil13_T8	0.04235	0.02007629459	0.04894879246	4065	67.75	2.822916667	0.000008	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.004181892256	4.181892256	T8	1.12529976	0.8441950975	2	5.684684685	0.5159496808	0.5296813846	1.026614424
B06	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	4	0.4	20	5.69	None	None	Soil13_T9	0.01625	0.007704910273	0.01886193089	5530	92.16666667	3.840277778	0.000008	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.004181892256	4.181892256	T9	1.12529976	0.8476234568	2	5.684684685	0.5159496808	0.5296813846	1.026614424
B07	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	6	0.6	20	5.24	None	None	Soil13_T0	0.02325	0.01102158986	0.03463781691	0	0	0	0.000012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.006272838384	6.272838384	T0	1.12529976	1.033739247	2	5.324324324	0.4901485065	0.5296813846	1.080654899
B07	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	6	0.6	20	5.24	None	None	Soil13_T1	0.02295	0.01087942668	0.03252414612	280	4.666666667	0.1944444444	0.000012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.006272838384	6.272838384	T1	1.12529976	0.9833420988	2	5.324324324	0.4901485065	0.5296813846	1.080654899
B07	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	6	0.6	20	5.24	None	None	Soil13_T2	0.02995	0.01419702919	0.03954259516	515	8.583333333	0.3576388889	0.000012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.006272838384	6.272838384	T2	1.12529976	0.9161623314	2	5.324324324	0.4901485065	0.5296813846	1.080654899
B07	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	6	0.6	20	5.24	None	None	Soil13_T3	0.02925	0.01386522553	0.03990607135	1185	19.75	0.8229166667	0.000012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.006272838384	6.272838384	T3	1.12529976	0.9467095872	2	5.324324324	0.4901485065	0.5296813846	1.080654899
B07	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	6	0.6	20	5.24	None	None	Soil13_T4	0.02535	0.01201678173	0.03367065288	1560	26	1.083333333	0.000012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.006272838384	6.272838384	T4	1.12529976	0.9216544051	2	5.324324324	0.4901485065	0.5296813846	1.080654899
B07	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	6	0.6	20	5.24	None	None	Soil13_T5	0.0295	0.01398372573	0.03857384595	1885	31.41666667	1.309027778	0.000012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.006272838384	6.272838384	T5	1.12529976	0.9073498732	2	5.324324324	0.4901485065	0.5296813846	1.080654899
B07	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	6	0.6	20	5.24	None	None	Soil13_T6	0.0339	0.01606953079	0.04197801507	2620	43.66666667	1.819444444	0.000012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.006272838384	6.272838384	T6	1.12529976	0.8592577178	2	5.324324324	0.4901485065	0.5296813846	1.080654899
B07	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	6	0.6	20	5.24	None	None	Soil13_T7	0.03655	0.01732593835	0.04565571166	3315	55.25	2.302083333	0.000012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.006272838384	6.272838384	T7	1.12529976	0.8667684417	2	5.324324324	0.4901485065	0.5296813846	1.080654899
B07	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	6	0.6	20	5.24	None	None	Soil13_T8	0.04285	0.02031342533	0.0521340242	4065	67.75	2.822916667	0.000012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.006272838384	6.272838384	T8	1.12529976	0.8441950975	2	5.324324324	0.4901485065	0.5296813846	1.080654899
B07	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	6	0.6	20	5.24	None	None	Soil13_T9	0.04075	0.01931750937	0.04977936585	5530	92.16666667	3.840277778	0.000012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.006272838384	6.272838384	T9	1.12529976	0.8476234568	2	5.324324324	0.4901485065	0.5296813846	1.080654899
B08	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	9	0.9	20	4.79	None	None	Soil13_T0	0.0182	0.008628745597	0.02659574501	0	0	0	0.000018	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.009409257576	9.409257576	T0	1.12529976	1.033739247	2	4.771771772	0.4997691617	0.5296813846	1.059852078
B08	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	9	0.9	20	4.79	None	None	Soil13_T1	0.02205	0.01045294776	0.0306476305	280	4.666666667	0.1944444444	0.000018	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.009409257576	9.409257576	T1	1.12529976	0.9833420988	2	4.771771772	0.4997691617	0.5296813846	1.059852078
B08	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	9	0.9	20	4.79	None	None	Soil13_T2	0.02775	0.01315425017	0.03593287934	515	8.583333333	0.3576388889	0.000018	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.009409257576	9.409257576	T2	1.12529976	0.9161623314	2	4.771771772	0.4997691617	0.5296813846	1.059852078
B08	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	9	0.9	20	4.79	None	None	Soil13_T3	0.0217	0.01028709915	0.02903776534	1185	19.75	0.8229166667	0.000018	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.009409257576	9.409257576	T3	1.12529976	0.9467095872	2	4.771771772	0.4997691617	0.5296813846	1.059852078
B08	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	9	0.9	20	4.79	None	None	Soil13_T4	0.023	0.01090312042	0.02996211057	1560	26	1.083333333	0.000018	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.009409257576	9.409257576	T4	1.12529976	0.9216544051	2	4.771771772	0.4997691617	0.5296813846	1.059852078
B08	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	9	0.9	20	4.79	None	None	Soil13_T5	0.0332	0.01573767265	0.04257638468	1885	31.41666667	1.309027778	0.000018	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.009409257576	9.409257576	T5	1.12529976	0.9073498732	2	4.771771772	0.4997691617	0.5296813846	1.059852078
B08	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	9	0.9	20	4.79	None	None	Soil13_T6	0.0284	0.01346233405	0.03449032566	2620	43.66666667	1.819444444	0.000018	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.009409257576	9.409257576	T6	1.12529976	0.8592577178	2	4.771771772	0.4997691617	0.5296813846	1.059852078
B08	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	9	0.9	20	4.79	None	None	Soil13_T7	0.0351	0.01663845291	0.04300010571	3315	55.25	2.302083333	0.000018	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.009409257576	9.409257576	T7	1.12529976	0.8667684417	2	4.771771772	0.4997691617	0.5296813846	1.059852078
B08	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	9	0.9	20	4.79	None	None	Soil13_T8	0.04615	0.0218786119	0.05507012737	4065	67.75	2.822916667	0.000018	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.009409257576	9.409257576	T8	1.12529976	0.8441950975	2	4.771771772	0.4997691617	0.5296813846	1.059852078
B08	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	9	0.9	20	4.79	None	None	Soil13_T9	0.04505	0.02135685917	0.05397514792	5530	92.16666667	3.840277778	0.000018	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.009409257576	9.409257576	T9	1.12529976	0.8476234568	2	4.771771772	0.4997691617	0.5296813846	1.059852078
B09	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	12	1.2	20	4.34	None	None	Soil13_T0	0.01755	0.008320792181	0.02611189466	0	0	0	0.000024	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01254567677	12.54567677	T0	1.12529976	1.033739247	2	4.411411411	0.4908629355	0.5296813846	1.079082054
B09	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	12	1.2	20	4.34	None	None	Soil13_T1	0.0196	0.009292058101	0.02773826252	280	4.666666667	0.1944444444	0.000024	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01254567677	12.54567677	T1	1.12529976	0.9833420988	2	4.411411411	0.4908629355	0.5296813846	1.079082054
B09	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	12	1.2	20	4.34	None	None	Soil13_T2	0.0268	0.01270398868	0.03533257053	515	8.583333333	0.3576388889	0.000024	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01254567677	12.54567677	T2	1.12529976	0.9161623314	2	4.411411411	0.4908629355	0.5296813846	1.079082054
B09	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	12	1.2	20	4.34	None	None	Soil13_T3	0.0236	0.01118744914	0.03215218959	1185	19.75	0.8229166667	0.000024	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01254567677	12.54567677	T3	1.12529976	0.9467095872	2	4.411411411	0.4908629355	0.5296813846	1.079082054
B09	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	12	1.2	20	4.34	None	None	Soil13_T4	0.02475	0.01173243234	0.03282606811	1560	26	1.083333333	0.000024	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01254567677	12.54567677	T4	1.12529976	0.9216544051	2	4.411411411	0.4908629355	0.5296813846	1.079082054
B09	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	12	1.2	20	4.34	None	None	Soil13_T5	0.0266	0.01260919906	0.03473161582	1885	31.41666667	1.309027778	0.000024	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01254567677	12.54567677	T5	1.12529976	0.9073498732	2	4.411411411	0.4908629355	0.5296813846	1.079082054
B09	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	12	1.2	20	4.34	None	None	Soil13_T6	0.02895	0.01372302691	0.03579612875	2620	43.66666667	1.819444444	0.000024	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01254567677	12.54567677	T6	1.12529976	0.8592577178	2	4.411411411	0.4908629355	0.5296813846	1.079082054
B09	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	12	1.2	20	4.34	None	None	Soil13_T7	0.03755	0.01780009038	0.04683688492	3315	55.25	2.302083333	0.000024	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01254567677	12.54567677	T7	1.12529976	0.8667684417	2	4.411411411	0.4908629355	0.5296813846	1.079082054
B09	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	12	1.2	20	4.34	None	None	Soil13_T8	0.0452	0.02142800587	0.05491453205	4065	67.75	2.822916667	0.000024	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01254567677	12.54567677	T8	1.12529976	0.8441950975	2	4.411411411	0.4908629355	0.5296813846	1.079082054
B09	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	12	1.2	20	4.34	None	None	Soil13_T9	0.0208	0.009860642361	0.02537294506	5530	92.16666667	3.840277778	0.000024	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01254567677	12.54567677	T9	1.12529976	0.8476234568	2	4.411411411	0.4908629355	0.5296813846	1.079082054
B10	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	16	1.6	20	3.89	None	None	Soil13_T0	0.0234	0.01109267211	0.03504874753	0	0	0	0.000032	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01672756902	16.72756902	T0	1.12529976	1.033739247	2	4.123123123	0.4875258217	0.5296813846	1.086468369
B10	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	16	1.6	20	3.89	None	None	Soil13_T1	0.0156	0.00739698178	0.02223230561	280	4.666666667	0.1944444444	0.000032	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01672756902	16.72756902	T1	1.12529976	0.9833420988	2	4.123123123	0.4875258217	0.5296813846	1.086468369
B10	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	16	1.6	20	3.89	None	None	Soil13_T2	0.0265	0.01256180454	0.03517626992	515	8.583333333	0.3576388889	0.000032	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01672756902	16.72756902	T2	1.12529976	0.9161623314	2	4.123123123	0.4875258217	0.5296813846	1.086468369
B10	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	16	1.6	20	3.89	None	None	Soil13_T3	0.01905	0.009031466448	0.02613366804	1185	19.75	0.8229166667	0.000032	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01672756902	16.72756902	T3	1.12529976	0.9467095872	2	4.123123123	0.4875258217	0.5296813846	1.086468369
B10	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	16	1.6	20	3.89	None	None	Soil13_T4	0.0199	0.00943420151	0.02657654821	1560	26	1.083333333	0.000032	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01672756902	16.72756902	T4	1.12529976	0.9216544051	2	4.123123123	0.4875258217	0.5296813846	1.086468369
B10	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	16	1.6	20	3.89	None	None	Soil13_T5	0.02475	0.01173243234	0.03253779835	1885	31.41666667	1.309027778	0.000032	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01672756902	16.72756902	T5	1.12529976	0.9073498732	2	4.123123123	0.4875258217	0.5296813846	1.086468369
B10	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	16	1.6	20	3.89	None	None	Soil13_T6	0.02605	0.01234853164	0.03243127948	2620	43.66666667	1.819444444	0.000032	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01672756902	16.72756902	T6	1.12529976	0.8592577178	2	4.123123123	0.4875258217	0.5296813846	1.086468369
B10	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	16	1.6	20	3.89	None	None	Soil13_T7	0.03205	0.0151924981	0.04024923252	3315	55.25	2.302083333	0.000032	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01672756902	16.72756902	T7	1.12529976	0.8667684417	2	4.123123123	0.4875258217	0.5296813846	1.086468369
B10	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	16	1.6	20	3.89	None	None	Soil13_T8	0.0376	0.0178237985	0.04599052969	4065	67.75	2.822916667	0.000032	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01672756902	16.72756902	T8	1.12529976	0.8441950975	2	4.123123123	0.4875258217	0.5296813846	1.086468369
B10	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	16	1.6	20	3.89	None	None	Soil13_T9	0.02815	0.01334383926	0.03457077302	5530	92.16666667	3.840277778	0.000032	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.01672756902	16.72756902	T9	1.12529976	0.8476234568	2	4.123123123	0.4875258217	0.5296813846	1.086468369
B11	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	26	2.6	20	3.44	None	None	Soil13_T0	0.03855	0.01827426212	0.05752473628	0	0	0	0.000052	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.02718229966	27.18229966	T0	1.12529976	1.033739247	2	3.690690691	0.4893495167	0.5296813846	1.082419347
B11	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	26	2.6	20	3.44	None	None	Soil13_T1	0.02995	0.01419702919	0.04251144716	280	4.666666667	0.1944444444	0.000052	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.02718229966	27.18229966	T1	1.12529976	0.9833420988	2	3.690690691	0.4893495167	0.5296813846	1.082419347
B11	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	26	2.6	20	3.44	None	None	Soil13_T2	0.0442	0.02095370296	0.05845706356	515	8.583333333	0.3576388889	0.000052	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.02718229966	27.18229966	T2	1.12529976	0.9161623314	2	3.690690691	0.4893495167	0.5296813846	1.082419347
B11	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	26	2.6	20	3.44	None	None	Soil13_T3	0.03745	0.01775267429	0.05117812156	1185	19.75	0.8229166667	0.000052	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.02718229966	27.18229966	T3	1.12529976	0.9467095872	2	3.690690691	0.4893495167	0.5296813846	1.082419347
B11	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	26	2.6	20	3.44	None	None	Soil13_T4	0.0342	0.01621175866	0.04549901705	1560	26	1.083333333	0.000052	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.02718229966	27.18229966	T4	1.12529976	0.9216544051	2	3.690690691	0.4893495167	0.5296813846	1.082419347
B11	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	26	2.6	20	3.44	None	None	Soil13_T5	0.03585	0.01699404365	0.04695429171	1885	31.41666667	1.309027778	0.000052	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.02718229966	27.18229966	T5	1.12529976	0.9073498732	2	3.690690691	0.4893495167	0.5296813846	1.082419347
B11	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	26	2.6	20	3.44	None	None	Soil13_T6	0.03105	0.01471845446	0.03851141105	2620	43.66666667	1.819444444	0.000052	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.02718229966	27.18229966	T6	1.12529976	0.8592577178	2	3.690690691	0.4893495167	0.5296813846	1.082419347
B11	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	26	2.6	20	3.44	None	None	Soil13_T7	0.0423	0.02005258179	0.05292698663	3315	55.25	2.302083333	0.000052	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.02718229966	27.18229966	T7	1.12529976	0.8667684417	2	3.690690691	0.4893495167	0.5296813846	1.082419347
B11	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	26	2.6	20	3.44	None	None	Soil13_T8	0.0455	0.02157030059	0.05545016007	4065	67.75	2.822916667	0.000052	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.02718229966	27.18229966	T8	1.12529976	0.8441950975	2	3.690690691	0.4893495167	0.5296813846	1.082419347
B11	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	26	2.6	20	3.44	None	None	Soil13_T9	0.03685	0.01746818189	0.04508732331	5530	92.16666667	3.840277778	0.000052	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.02718229966	27.18229966	T9	1.12529976	0.8476234568	2	3.690690691	0.4893495167	0.5296813846	1.082419347
B12	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	60	6	20	2.99	None	None	Soil13_T0	0.03095	0.01467105117	0.04651029681	0	0	0	0.00012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.06272838384	62.72838384	T0	1.12529976	1.033739247	2	3	0.4858990736	0.5296813846	1.090105772
B12	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	60	6	20	2.99	None	None	Soil13_T1	0.0328	0.01554804377	0.04688751986	280	4.666666667	0.1944444444	0.00012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.06272838384	62.72838384	T1	1.12529976	0.9833420988	2	3	0.4858990736	0.5296813846	1.090105772
B12	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	60	6	20	2.99	None	None	Soil13_T2	0.04565	0.02164144861	0.06080448764	515	8.583333333	0.3576388889	0.00012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.06272838384	62.72838384	T2	1.12529976	0.9161623314	2	3	0.4858990736	0.5296813846	1.090105772
B12	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	60	6	20	2.99	None	None	Soil13_T3	0.03885	0.01841651749	0.05346888886	1185	19.75	0.8229166667	0.00012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.06272838384	62.72838384	T3	1.12529976	0.9467095872	2	3	0.4858990736	0.5296813846	1.090105772
B12	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	60	6	20	2.99	None	None	Soil13_T4	0.03595	0.01704145659	0.04816723202	1560	26	1.083333333	0.00012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.06272838384	62.72838384	T4	1.12529976	0.9216544051	2	3	0.4858990736	0.5296813846	1.090105772
B12	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	60	6	20	2.99	None	None	Soil13_T5	0.03595	0.01704145659	0.04741965277	1885	31.41666667	1.309027778	0.00012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.06272838384	62.72838384	T5	1.12529976	0.9073498732	2	3	0.4858990736	0.5296813846	1.090105772
B12	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	60	6	20	2.99	None	None	Soil13_T6	0.0349	0.01654363059	0.04359444366	2620	43.66666667	1.819444444	0.00012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.06272838384	62.72838384	T6	1.12529976	0.8592577178	2	3	0.4858990736	0.5296813846	1.090105772
B12	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	60	6	20	2.99	None	None	Soil13_T7	0.0347	0.01644880905	0.04372345012	3315	55.25	2.302083333	0.00012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.06272838384	62.72838384	T7	1.12529976	0.8667684417	2	3	0.4858990736	0.5296813846	1.090105772
B12	0	2	0	Soil13	Soil13_Neutral7	Slurry	HCl_NaOH	60	6	20	2.99	None	None	Soil13_T8	0.04375	0.02074027309	0.05369504	4065	67.75	2.822916667	0.00012	Soil13_Neutral7_pH6.43	10_20cm	6.435	25.05995204	1.913009592	0.06272838384	62.72838384	T8	1.12529976	0.8441950975	2	3	0.4858990736	0.5296813846	1.090105772
