,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil6_CE_73_-14_None_T9,nan,nan,0.000,0.000,nan,nan,nan,0.085,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.210,0.000,0.141,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-17_None_T9,nan,nan,0.075,0.457,nan,nan,nan,0.123,0.000,nan,0.145,0.035,nan,nan,nan,nan,nan,0.364,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-21_None_T9,nan,nan,0.060,0.000,nan,nan,nan,0.264,0.480,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-26_None_T9,nan,nan,0.096,0.782,nan,nan,nan,0.282,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.183,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-40_None_T9,nan,nan,0.059,1.043,nan,nan,nan,0.082,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.171,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-4_None_T9,nan,nan,0.059,0.000,nan,nan,nan,0.099,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-70_None_T9,nan,nan,0.000,0.926,nan,nan,nan,0.483,0.070,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-7_None_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_0_None_T9,nan,nan,0.000,0.199,nan,nan,nan,0.481,0.384,nan,0.106,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.101,0.199,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_7_None_T9,nan,nan,0.100,0.755,nan,nan,nan,0.141,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.217,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.161,0.001,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_-10_None_T9,nan,nan,0.059,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.121,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_-13_None_T9,nan,nan,0.000,0.000,nan,nan,nan,0.161,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_-16_None_T9,nan,nan,0.015,0.782,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_-20_None_T9,nan,nan,0.109,0.000,nan,nan,nan,0.089,0.098,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_-28_None_T9,nan,nan,0.119,0.199,nan,nan,nan,0.081,0.337,nan,0.137,0.378,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.176,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_-2_None_T9,nan,nan,0.059,0.000,nan,nan,nan,0.031,0.296,nan,0.000,0.000,nan,nan,nan,nan,nan,0.121,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_-5_None_T9,nan,nan,0.142,0.755,nan,nan,nan,0.078,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.091,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_-75_None_T9,nan,nan,0.070,0.000,nan,nan,nan,0.320,0.000,nan,0.213,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_-7_None_T9,nan,nan,0.000,0.000,nan,nan,nan,0.080,0.099,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_0_None_T9,nan,nan,0.147,0.000,nan,nan,nan,0.161,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_4_None_T9,nan,nan,0.178,0.000,nan,nan,nan,0.040,0.462,nan,0.000,0.000,nan,nan,nan,nan,nan,0.121,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
